Record Type Code|Record Category Code|Reinsurance Year|Commodity Year|Commodity Code|Insurance Plan Code|State Code|County Code|Type Code|Practice Code|End Date|Commodity Type Code|Class Code|Sub Class Code|Intended Use Code|Irrigation Practice Code|Cropping Practice Code|Organic Practice Code|Interval Code|Actual Ending Value Amount|Last Released Date|Released Date|Deleted Date|Filing Date
A00620|01|2025|2025|0801|81|01|998|816|310|20241125|812|032|997|997|997|997|997|310|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|817|203|20241125|820|033|997|997|997|997|997|203|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|817|204|20241125|820|033|997|997|997|997|997|204|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|817|302|20241125|820|033|997|997|997|997|997|302|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|817|309|20241125|820|033|997|997|997|997|997|309|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|817|312|20241125|820|033|997|997|997|997|997|312|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|818|201|20241125|811|033|997|997|997|997|997|201|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|818|205|20241125|811|033|997|997|997|997|997|205|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|818|207|20241125|811|033|997|997|997|997|997|207|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|818|211|20241125|811|033|997|997|997|997|997|211|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|818|304|20241125|811|033|997|997|997|997|997|304|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|818|310|20241125|811|033|997|997|997|997|997|310|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|819|203|20241125|812|033|997|997|997|997|997|203|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|819|205|20241125|812|033|997|997|997|997|997|205|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|819|207|20241125|812|033|997|997|997|997|997|207|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|819|209|20241125|812|033|997|997|997|997|997|209|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|819|302|20241125|812|033|997|997|997|997|997|302|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|819|303|20241125|812|033|997|997|997|997|997|303|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|819|306|20241125|812|033|997|997|997|997|997|306|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|01|998|819|310|20241125|812|033|997|997|997|997|997|310|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|809|209|20241125|809|031|997|997|997|997|997|209|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|809|210|20241125|809|031|997|997|997|997|997|210|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|809|211|20241125|809|031|997|997|997|997|997|211|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|809|302|20241125|809|031|997|997|997|997|997|302|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|809|309|20241125|809|031|997|997|997|997|997|309|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|810|202|20241125|809|032|997|997|997|997|997|202|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|810|204|20241125|809|032|997|997|997|997|997|204|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|810|210|20241125|809|032|997|997|997|997|997|210|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|810|303|20241125|809|032|997|997|997|997|997|303|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|810|306|20241125|809|032|997|997|997|997|997|306|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|810|309|20241125|809|032|997|997|997|997|997|309|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|810|311|20241125|809|032|997|997|997|997|997|311|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|811|201|20241125|810|031|997|997|997|997|997|201|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|811|202|20241125|810|031|997|997|997|997|997|202|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|811|205|20241125|810|031|997|997|997|997|997|205|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|811|211|20241125|810|031|997|997|997|997|997|211|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|811|312|20241125|810|031|997|997|997|997|997|312|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|812|203|20241125|810|032|997|997|997|997|997|203|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|812|206|20241125|810|032|997|997|997|997|997|206|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|812|211|20241125|810|032|997|997|997|997|997|211|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|812|212|20241125|810|032|997|997|997|997|997|212|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|812|301|20241125|810|032|997|997|997|997|997|301|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|812|303|20241125|810|032|997|997|997|997|997|303|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|812|306|20241125|810|032|997|997|997|997|997|306|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|813|204|20241125|811|031|997|997|997|997|997|204|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|813|206|20241125|811|031|997|997|997|997|997|206|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|813|211|20241125|811|031|997|997|997|997|997|211|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|813|309|20241125|811|031|997|997|997|997|997|309|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|813|311|20241125|811|031|997|997|997|997|997|311|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|813|312|20241125|811|031|997|997|997|997|997|312|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|814|203|20241125|811|032|997|997|997|997|997|203|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|814|204|20241125|811|032|997|997|997|997|997|204|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|814|305|20241125|811|032|997|997|997|997|997|305|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|814|309|20241125|811|032|997|997|997|997|997|309|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|814|310|20241125|811|032|997|997|997|997|997|310|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|814|311|20241125|811|032|997|997|997|997|997|311|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|815|301|20241125|812|031|997|997|997|997|997|301|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|816|205|20241125|812|032|997|997|997|997|997|205|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|816|302|20241125|812|032|997|997|997|997|997|302|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|816|303|20241125|812|032|997|997|997|997|997|303|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|816|305|20241125|812|032|997|997|997|997|997|305|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|816|312|20241125|812|032|997|997|997|997|997|312|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|817|209|20241125|820|033|997|997|997|997|997|209|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|817|302|20241125|820|033|997|997|997|997|997|302|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|817|303|20241125|820|033|997|997|997|997|997|303|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|818|207|20241125|811|033|997|997|997|997|997|207|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|818|208|20241125|811|033|997|997|997|997|997|208|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|818|302|20241125|811|033|997|997|997|997|997|302|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|818|305|20241125|811|033|997|997|997|997|997|305|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|818|306|20241125|811|033|997|997|997|997|997|306|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|818|311|20241125|811|033|997|997|997|997|997|311|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|819|204|20241125|812|033|997|997|997|997|997|204|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|819|303|20241125|812|033|997|997|997|997|997|303|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|819|305|20241125|812|033|997|997|997|997|997|305|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|819|310|20241125|812|033|997|997|997|997|997|310|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|809|204|20241125|809|031|997|997|997|997|997|204|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|809|205|20241125|809|031|997|997|997|997|997|205|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|809|206|20241125|809|031|997|997|997|997|997|206|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|809|210|20241125|809|031|997|997|997|997|997|210|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|809|305|20241125|809|031|997|997|997|997|997|305|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|810|201|20241125|809|032|997|997|997|997|997|201|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|810|204|20241125|809|032|997|997|997|997|997|204|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|810|208|20241125|809|032|997|997|997|997|997|208|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|810|209|20241125|809|032|997|997|997|997|997|209|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|810|303|20241125|809|032|997|997|997|997|997|303|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|810|312|20241125|809|032|997|997|997|997|997|312|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|811|303|20241125|810|031|997|997|997|997|997|303|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|812|203|20241125|810|032|997|997|997|997|997|203|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|812|211|20241125|810|032|997|997|997|997|997|211|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|812|311|20241125|810|032|997|997|997|997|997|311|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|813|206|20241125|811|031|997|997|997|997|997|206|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|813|208|20241125|811|031|997|997|997|997|997|208|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|813|209|20241125|811|031|997|997|997|997|997|209|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|813|212|20241125|811|031|997|997|997|997|997|212|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|813|301|20241125|811|031|997|997|997|997|997|301|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|813|305|20241125|811|031|997|997|997|997|997|305|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|813|306|20241125|811|031|997|997|997|997|997|306|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|814|202|20241125|811|032|997|997|997|997|997|202|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|814|204|20241125|811|032|997|997|997|997|997|204|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|814|205|20241125|811|032|997|997|997|997|997|205|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|814|208|20241125|811|032|997|997|997|997|997|208|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|814|210|20241125|811|032|997|997|997|997|997|210|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|814|306|20241125|811|032|997|997|997|997|997|306|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|814|311|20241125|811|032|997|997|997|997|997|311|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|815|204|20241125|812|031|997|997|997|997|997|204|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|815|209|20241125|812|031|997|997|997|997|997|209|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|815|210|20241125|812|031|997|997|997|997|997|210|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|815|301|20241125|812|031|997|997|997|997|997|301|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|816|209|20241125|812|032|997|997|997|997|997|209|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|816|210|20241125|812|032|997|997|997|997|997|210|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|816|212|20241125|812|032|997|997|997|997|997|212|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|816|303|20241125|812|032|997|997|997|997|997|303|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|816|309|20241125|812|032|997|997|997|997|997|309|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|816|312|20241125|812|032|997|997|997|997|997|312|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|817|202|20241125|820|033|997|997|997|997|997|202|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|817|206|20241125|820|033|997|997|997|997|997|206|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|817|208|20241125|820|033|997|997|997|997|997|208|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|817|301|20241125|820|033|997|997|997|997|997|301|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|817|303|20241125|820|033|997|997|997|997|997|303|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|818|208|20241125|811|033|997|997|997|997|997|208|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|818|209|20241125|811|033|997|997|997|997|997|209|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|818|210|20241125|811|033|997|997|997|997|997|210|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|818|304|20241125|811|033|997|997|997|997|997|304|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|818|305|20241125|811|033|997|997|997|997|997|305|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|818|306|20241125|811|033|997|997|997|997|997|306|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|818|310|20241125|811|033|997|997|997|997|997|310|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|819|202|20241125|812|033|997|997|997|997|997|202|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|819|203|20241125|812|033|997|997|997|997|997|203|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|819|208|20241125|812|033|997|997|997|997|997|208|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|819|211|20241125|812|033|997|997|997|997|997|211|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|04|998|819|304|20241125|812|033|997|997|997|997|997|304|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|05|998|809|205|20241125|809|031|997|997|997|997|997|205|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|05|998|809|207|20241125|809|031|997|997|997|997|997|207|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|05|998|809|208|20241125|809|031|997|997|997|997|997|208|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|05|998|809|209|20241125|809|031|997|997|997|997|997|209|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|05|998|809|309|20241125|809|031|997|997|997|997|997|309|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|05|998|810|207|20241125|809|032|997|997|997|997|997|207|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|05|998|810|208|20241125|809|032|997|997|997|997|997|208|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|05|998|810|210|20241125|809|032|997|997|997|997|997|210|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|811|212|20241125|810|031|997|997|997|997|997|212|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|811|301|20241125|810|031|997|997|997|997|997|301|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|811|302|20241125|810|031|997|997|997|997|997|302|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|811|303|20241125|810|031|997|997|997|997|997|303|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|811|304|20241125|810|031|997|997|997|997|997|304|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|811|306|20241125|810|031|997|997|997|997|997|306|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|811|311|20241125|810|031|997|997|997|997|997|311|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|812|207|20241125|810|032|997|997|997|997|997|207|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|812|302|20241125|810|032|997|997|997|997|997|302|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|812|310|20241125|810|032|997|997|997|997|997|310|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|812|311|20241125|810|032|997|997|997|997|997|311|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|812|312|20241125|810|032|997|997|997|997|997|312|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|813|202|20241125|811|031|997|997|997|997|997|202|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|813|210|20241125|811|031|997|997|997|997|997|210|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|813|302|20241125|811|031|997|997|997|997|997|302|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|813|303|20241125|811|031|997|997|997|997|997|303|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|02|998|813|310|20241125|811|031|997|997|997|997|997|310|255.710||20241203||20240430
